     873	crates/sandbox/src/wsl_sandbox_test_helper.rs
     871	crates/edit_prediction_cli/src/anthropic_client.rs
     870	crates/gpui/src/element.rs
     869	crates/settings_ui/src/components/number_field.rs
     865	crates/gpui/src/elements/uniform_list.rs
     863	crates/gpui/src/elements/img.rs
     863	crates/edit_prediction/src/license_detection.rs
     862	crates/agent/src/tools/edit_session/streaming_fuzzy_matcher.rs
     861	crates/sum_tree/src/cursor.rs
     857	crates/gpui/src/keymap.rs
     855	crates/livekit_client/src/test.rs
     853	crates/open_router/src/open_router.rs
     849	crates/sandbox/src/linux_bubblewrap.rs
     848	crates/editor/src/jsx_tag_auto_close.rs
     844	crates/language_model_core/src/tool_schema.rs
     842	crates/acp_tools/src/acp_tools.rs
     841	crates/zlog/src/filter.rs
     840	crates/agent_ui/src/entry_view_state.rs
     837	crates/ollama/src/ollama.rs
     837	crates/agent_ui/src/profile_selector.rs
     833	assets/themes/one/one.json
     829	crates/markdown/src/html/html_minifier.rs
     829	crates/collab/migrations/20251208000000_test_schema.sql
     822	crates/gpui/src/profiler.rs
     821	crates/edit_prediction_cli/src/predict.rs
     815	crates/agent/src/tools/skill_tool.rs
     812	crates/call/src/call_impl/mod.rs
     811	crates/context_server/src/types.rs
     802	crates/google_ai/src/completion.rs
     801	crates/edit_prediction_context/src/edit_prediction_context.rs
     800	crates/project/src/terminals.rs
     795	crates/google_ai/src/google_ai.rs
     794	crates/gpui/src/window/a11y.rs
     793	crates/mav/src/mav/quick_action_bar.rs
     789	crates/language_models/src/provider/deepseek.rs
     789	crates/git_ui/src/stash_picker.rs
     787	crates/eval_cli/mav_eval/cli.py
     786	crates/context_server/src/transport/http.rs
     782	crates/editor/src/rewrap.rs
     781	crates/language_models/src/provider/open_ai.rs
     781	crates/language/src/modeline.rs
     781	crates/gpui/src/interactive.rs
     781	crates/gpui/src/app/bench_context.rs
     781	crates/git/test_data/golden/blame_incremental_complex.json
     780	crates/title_bar/src/collab.rs
     780	crates/activity_indicator/src/activity_indicator.rs
     778	crates/project/src/toolchain_store.rs
     778	crates/gpui/examples/input.rs
     776	crates/gpui/src/platform/keystroke.rs
     775	crates/vim/src/normal/delete.rs
     775	crates/git/src/status.rs
     772	crates/miniprofiler_ui/src/miniprofiler_ui.rs
     771	crates/language_core/src/grammar.rs
     770	crates/collab/src/db.rs
     768	crates/language_tools/src/syntax_tree_view.rs
     767	crates/repl/src/kernels/mod.rs
     764	crates/vim/src/normal/change.rs
     764	crates/theme_settings/src/settings.rs
     764	crates/fuzzy_nucleo/src/strings.rs
     763	crates/language_extension/src/extension_lsp_adapter.rs
     760	crates/settings_ui/src/pages/edit_prediction_provider_setup.rs
     757	crates/audio/src/audio_pipeline/rodio_ext.rs
     756	crates/language/src/runnable.rs
     755	crates/proto/proto/git.proto
     755	crates/language_models/src/provider/vercel_ai_gateway.rs
     754	crates/dev_container/src/devcontainer_api.rs
     752	crates/project/tests/integration/bookmark_store.rs
     751	crates/gpui/src/taffy.rs
     743	crates/project/src/search.rs
     741	crates/vim/src/helix/boundary.rs
     740	crates/opencode/src/opencode.rs
     737	crates/ui/src/components/keybinding.rs
     736	crates/extension_host/src/wasm_host/wit/since_v0_6_0.rs
     734	crates/inspector_ui/src/div_inspector.rs
     731	crates/settings_profile_selector/src/settings_profile_selector.rs
